"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"Tarbimine";"Tootmine";"Planeeritud tarbimine";"Planeeritud tootmine"
"1749902400";"14.06.2025 15:00";"977,3";"932,8";"806,7";"834,2"
"1749906000";"14.06.2025 16:00";"869,7";"854,7";"754,45";"791,15"
"1749909600";"14.06.2025 17:00";"700,7";"729,8";"742,575";"748,175"
"1749913200";"14.06.2025 18:00";"693,9";"589";"719,35";"634,35"
"1749916800";"14.06.2025 19:00";"724";"441,6";"734,4";"512,5"
"1749920400";"14.06.2025 20:00";"711";"357,8";"742,95";"413,825"
"1749924000";"14.06.2025 21:00";"684,2";"313,6";"763,575";"381,975"
"1749927600";"14.06.2025 22:00";"701";"357,8";"753,25";"390,025"
"1749931200";"14.06.2025 23:00";"705,6";"389,9";"723,55";"400,55"
"1749934800";"15.06.2025 00:00";"666,1";"384,2";"710,95";"413,3"
"1749938400";"15.06.2025 01:00";"635,8";"389,1";"676,95";"373,05"
"1749942000";"15.06.2025 02:00";"620,5";"377,5";"650,575";"377"
"1749945600";"15.06.2025 03:00";"601,5";"370,6";"616,625";"365,15"
"1749949200";"15.06.2025 04:00";"572,7";"348,6";"623,225";"365,05"
"1749952800";"15.06.2025 05:00";"607,9";"416,5";"587,375";"388,575"
"1749956400";"15.06.2025 06:00";"687,9";"509,5";"593,025";"446,225"
"1749960000";"15.06.2025 07:00";"713,9";"627,1";"602,675";"527,2"
"1749963600";"15.06.2025 08:00";"749,2";"735,5";"620,075";"665,825"
"1749967200";"15.06.2025 09:00";"732,7";"860,3";"638,3";"830,925"
"1749970800";"15.06.2025 10:00";"760,1";"987,7";"641,725";"946,875"
"1749974400";"15.06.2025 11:00";"763,3";"1082,1";"638,7";"997,15"
"1749978000";"15.06.2025 12:00";"909,4";"1114,7";"659,4";"970,5"
"1749981600";"15.06.2025 13:00";"859,8";"1106,1";"661,05";"961,8"
"1749985200";"15.06.2025 14:00";"897";"1049,4";"700,7";"879,75"
"1749988800";"15.06.2025 15:00";"930,4";"978,1";"727,575";"865,925"
"1749992400";"15.06.2025 16:00";"861,6";"936";"695,425";"860,275"
"1749996000";"15.06.2025 17:00";"701,8";"774,2";"651,55";"802,1"
"1749999600";"15.06.2025 18:00";"715,1";"660,8";"674,225";"634,175"
"1750003200";"15.06.2025 19:00";"747,6";"499,4";"750,975";"499,475"
"1750006800";"15.06.2025 20:00";"738,4";"411,3";"738,6";"420,45"
"1750010400";"15.06.2025 21:00";"701,4";"360,7";"749,375";"396,6"
"1750014000";"15.06.2025 22:00";"701,1";"396";"721,175";"376,05"
"1750017600";"15.06.2025 23:00";"694";"398";"745";"381,75"
"1750021200";"16.06.2025 00:00";"665,2";"382,6";"716,75";"369,925"
"1750024800";"16.06.2025 01:00";"631";"380,7";"650,5";"366,4"
"1750028400";"16.06.2025 02:00";"616,9";"389,5";"626,1";"349,5"
"1750032000";"16.06.2025 03:00";"602,6";"367,3";"628";"360,825"
"1750035600";"16.06.2025 04:00";"581,7";"355,1";"623,425";"361,75"
"1750039200";"16.06.2025 05:00";"626,7";"420,7";"612,775";"377,375"
"1750042800";"16.06.2025 06:00";"753,1";"515,2";"661,6";"427,1"
"1750046400";"16.06.2025 07:00";"862,4";"609,7";"752,9";"526,3"
"1750050000";"16.06.2025 08:00";"899,8";"690,8";"814,675";"657,1"
"1750053600";"16.06.2025 09:00";"891,2";"743,4";"856,5";"738,275"
"1750057200";"16.06.2025 10:00";"808,9";"861,2";"811,45";"824,4"
"1750060800";"16.06.2025 11:00";"841,5";"932,6";"781,65";"875,8"
"1750064400";"16.06.2025 12:00";"805,4";"922,7";"769,775";"897,15"
"1750068000";"16.06.2025 13:00";"796,1";"907,5";"803,225";"900,375"
"1750071600";"16.06.2025 14:00";"774,4";"969";"771,7";"858,05"
"1750075200";"16.06.2025 15:00";"752,3";"813,8";"780,475";"816,2"
"1750078800";"16.06.2025 16:00";"785";"718";"769,65";"744,375"
"1750082400";"16.06.2025 17:00";"786,3";"601,2";"781,675";"638,65"
"1750086000";"16.06.2025 18:00";"813,6";"535,3";"786,525";"527,375"
"1750089600";"16.06.2025 19:00";"828,9";"389,7";"824,75";"413,275"
"1750093200";"16.06.2025 20:00";"828,6";"332,5";"839,05";"345,575"
"1750096800";"16.06.2025 21:00";"798,7";"305,5";"829,325";"316,625"
"1750100400";"16.06.2025 22:00";"751,7";"314,3";"790,575";"350,2"
"1750104000";"16.06.2025 23:00";"715,2";"303";"755,425";"320,95"
"1750107600";"17.06.2025 00:00";"671,7";"330,8";"698,65";"325,075"
"1750111200";"17.06.2025 01:00";"637,6";"300,2";"682,775";"330,4"
"1750114800";"17.06.2025 02:00";"622,9";"309,5";"664,125";"329,2"
"1750118400";"17.06.2025 03:00";"625,6";"366,1";"646,525";"326,175"
"1750122000";"17.06.2025 04:00";"622,6";"322,2";"671,175";"365,275"
"1750125600";"17.06.2025 05:00";"651,2";"343,9";"621,275";"342,425"
"1750129200";"17.06.2025 06:00";"746,5";"364,7";"710,925";"357,15"
"1750132800";"17.06.2025 07:00";"866,7";"425,4";"801,225";"404,95"
"1750136400";"17.06.2025 08:00";"1015,7";"565,4";"869,825";"482,975"
"1750140000";"17.06.2025 09:00";"1101,8";"689,5";"951,65";"618,875"
"1750143600";"17.06.2025 10:00";"1143";"727,4";"1005,525";"733,775"
"1750147200";"17.06.2025 11:00";"1211,2";"777,1";"1009,2";"766,175"
"1750150800";"17.06.2025 12:00";"1187,8";"867,3";"997,05";"815,425"
"1750154400";"17.06.2025 13:00";"1190,7";"916,6";"1004,45";"883,575"
"1750158000";"17.06.2025 14:00";"1205,6";"896,9";"1003,6";"818,975"
"1750161600";"17.06.2025 15:00";"1094,5";"986,8";"924,2";"957,875"
"1750165200";"17.06.2025 16:00";"1019,5";"974,6";"849,15";"926,425"
"1750168800";"17.06.2025 17:00";"934,6";"931,3";"827,6";"882,275"
"1750172400";"17.06.2025 18:00";"879,6";"869,9";"801,675";"843,75"
"1750176000";"17.06.2025 19:00";"855,4";"716";"799,9";"670,425"
"1750179600";"17.06.2025 20:00";"827,8";"571,5";"799,575";"557,825"
"1750183200";"17.06.2025 21:00";"787,9";"465,5";"777,15";"472,975"
"1750186800";"17.06.2025 22:00";"783,6";"469";"786,5";"429,9"
"1750190400";"17.06.2025 23:00";"758,8";"419,1";"765,5";"442,575"
"1750194000";"18.06.2025 00:00";"703,9";"412,5";"681,6";"410,825"
"1750197600";"18.06.2025 01:00";"660,9";"439,4";"669,075";"392,9"
"1750201200";"18.06.2025 02:00";"650,3";"439,7";"642,575";"382,9"
"1750204800";"18.06.2025 03:00";"639,5";"406,3";"625,975";"376,775"
"1750208400";"18.06.2025 04:00";"596,5";"346,9";"610,325";"357,6"
"1750212000";"18.06.2025 05:00";"620";"399";"639,15";"363,775"
"1750215600";"18.06.2025 06:00";"727,8";"449,3";"695,625";"399,6"
"1750219200";"18.06.2025 07:00";"845,9";"520,6";"790,3";"465,5"
"1750222800";"18.06.2025 08:00";"962,9";"599,2";"901,725";"544,65"
"1750226400";"18.06.2025 09:00";"898,6";"730,8";"935,575";"651,4"
"1750230000";"18.06.2025 10:00";"860,4";"726,3";"958,45";"716,825"
"1750233600";"18.06.2025 11:00";"864,2";"770,3";"948,75";"770,7"
"1750237200";"18.06.2025 12:00";"842,9";"796,1";"931,275";"787,625"
"1750240800";"18.06.2025 13:00";"897,2";"774,1";"937,45";"796,775"
"1750244400";"18.06.2025 14:00";"888,1";"790";"960,1";"829,775"
"1750248000";"18.06.2025 15:00";"959,9";"814,6";"984,5";"852,05"
"1750251600";"18.06.2025 16:00";"923,1";"784,3";"922,975";"807,075"
"1750255200";"18.06.2025 17:00";"856,1";"698";"939,15";"777,7"
"1750258800";"18.06.2025 18:00";"788,8";"727,9";"859,725";"781,1"
"1750262400";"18.06.2025 19:00";"806";"688,4";"820,05";"715,5"
"1750266000";"18.06.2025 20:00";"819,6";"652,8";"829,325";"669,25"
"1750269600";"18.06.2025 21:00";"788,8";"573,9";"807,225";"634,575"
"1750273200";"18.06.2025 22:00";"780,1";"592,4";"770,525";"591,5"
"1750276800";"18.06.2025 23:00";"747,5";"599";"752,075";"600,8"
"1750280400";"19.06.2025 00:00";"701,8";"604,1";"716,475";"605,45"
"1750284000";"19.06.2025 01:00";"670,3";"614,3";"673,025";"617,225"
"1750287600";"19.06.2025 02:00";"647,2";"617,7";"656,825";"631,4"
"1750291200";"19.06.2025 03:00";"632,2";"587,6";"652,075";"607,225"
"1750294800";"19.06.2025 04:00";"618,2";"571,9";"660,9";"592,25"
"1750298400";"19.06.2025 05:00";"671,9";"604,4";"643,3";"530,95"
"1750302000";"19.06.2025 06:00";"794,1";"689";"717,4";"624,5"
"1750305600";"19.06.2025 07:00";"879,9";"741,7";"777,525";"658,65"
"1750309200";"19.06.2025 08:00";"919,4";"857,2";"856,925";"751,425"
"1750312800";"19.06.2025 09:00";"886,5";"909,6";"910,6";"858,95"
"1750316400";"19.06.2025 10:00";"919,4";"978,1";"915,025";"892,025"
"1750320000";"19.06.2025 11:00";"963,7";"984,9";"910,825";"867,125"
"1750323600";"19.06.2025 12:00";"1031,6";"952,8";"914,35";"827,175"
"1750327200";"19.06.2025 13:00";"1007,5";"935,3";"948,125";"819,325"
"1750330800";"19.06.2025 14:00";"973,5";"853,2";"962,975";"805,075"
"1750334400";"19.06.2025 15:00";"931";"781,1";"985,525";"770,625"
"1750338000";"19.06.2025 16:00";"861,2";"727,2";"983,775";"726,4"
"1750341600";"19.06.2025 17:00";"857,5";"595,6";"955,925";"635,7"
"1750345200";"19.06.2025 18:00";"833,3";"667,2";"923,55";"732,7"
"1750348800";"19.06.2025 19:00";"827,3";"641,9";"864,975";"678,8"
"1750352400";"19.06.2025 20:00";"832,7";"623,6";"839,825";"633,45"
"1750356000";"19.06.2025 21:00";"796,1";"569,8";"858,85";"629,85"
"1750359600";"19.06.2025 22:00";"757,7";"553,5";"825,075";"574"
"1750363200";"19.06.2025 23:00";"751,6";"493,5";"980,025";"720,625"
"1750366800";"20.06.2025 00:00";"705";"562,8";"876,175";"713,6"
"1750370400";"20.06.2025 01:00";"684,8";"544,6";"785,55";"591,6"
"1750374000";"20.06.2025 02:00";"668,5";"537,4";"699,3";"520,225"
"1750377600";"20.06.2025 03:00";"659,2";"567,9";"688";"528,95"
"1750381200";"20.06.2025 04:00";"654,6";"599,4";"670,85";"535,525"
"1750384800";"20.06.2025 05:00";"675,9";"582,9";"694,075";"540,925"
"1750388400";"20.06.2025 06:00";"777,7";"604";"785,95";"561,8"
"1750392000";"20.06.2025 07:00";"920,6";"644,7";"830,2";"583,675"
"1750395600";"20.06.2025 08:00";"1060,1";"734,3";"890,1";"629,15"
"1750399200";"20.06.2025 09:00";"1119,6";"811,8";"927,375";"717,625"
"1750402800";"20.06.2025 10:00";"1138,6";"889,3";"920,825";"760,225"
"1750406400";"20.06.2025 11:00";"1115,3";"944";"953,65";"814,05"
"1750410000";"20.06.2025 12:00";"1189,4";"832,4";"972,2";"675,4"
"1750413600";"20.06.2025 13:00";"1219,7";"844,4";"988,175";"652,85"
"1750417200";"20.06.2025 14:00";"1169,1";"835,2";"946,6";"664,725"
"1750420800";"20.06.2025 15:00";"1078,8";"804,6";"915,275";"672,275"
"1750424400";"20.06.2025 16:00";"944,8";"751,4";"844,825";"682,65"
"1750428000";"20.06.2025 17:00";"729,7";"749";"783,225";"731,775"
"1750431600";"20.06.2025 18:00";"755,3";"616,3";"812,775";"590,625"
"1750435200";"20.06.2025 19:00";"814,6";"438,6";"784,925";"422,45"
"1750438800";"20.06.2025 20:00";"824,4";"320,1";"799,275";"320,775"
"1750442400";"20.06.2025 21:00";"789,3";"261,8";"798,75";"274,125"
"1750446000";"20.06.2025 22:00";"784";"265,6";"754,325";"261,925"
"1750449600";"20.06.2025 23:00";"768,6";"277,5";"726,9";"251,95"
"1750453200";"21.06.2025 00:00";"733,6";"309,8";"726,175";"261,9"
"1750456800";"21.06.2025 01:00";"682,4";"288,5";"714,6";"271,3"
"1750460400";"21.06.2025 02:00";"664,9";"280,7";"668,675";"222,625"
"1750464000";"21.06.2025 03:00";"647,1";"285,6";"673,95";"233,525"
"1750467600";"21.06.2025 04:00";"614,7";"293,2";"660,45";"250,775"
"1750471200";"21.06.2025 05:00";"643,8";"345,9";"644,1";"264,975"
"1750474800";"21.06.2025 06:00";"697,7";"371";"673,25";"302,85"
"1750478400";"21.06.2025 07:00";"737,2";"433,3";"690,475";"372,05"
"1750482000";"21.06.2025 08:00";"735,6";"560,4";"713,675";"496,725"
"1750485600";"21.06.2025 09:00";"775";"691";"714,95";"606,95"
"1750489200";"21.06.2025 10:00";"867,2";"721,2";"716,175";"623,25"
"1750492800";"21.06.2025 11:00";"1029,2";"693,6";"768,5";"532,75"
"1750496400";"21.06.2025 12:00";"1070,6";"646,6";"754,05";"505,5"
"1750500000";"21.06.2025 13:00";"1058,7";"566,1";"790,65";"464,7"
"1750503600";"21.06.2025 14:00";"1051";"579";"821,2";"514,975"
"1750507200";"21.06.2025 15:00";"1018";"503,1";"814,475";"437,275"
"1750510800";"21.06.2025 16:00";"948,6";"477,9";"805,95";"410,425"
"1750514400";"21.06.2025 17:00";"829,8";"474,6";"799,525";"404,625"
"1750518000";"21.06.2025 18:00";"736,2";"539,4";"786,625";"496,05"
"1750521600";"21.06.2025 19:00";"770,6";"486,8";"780,875";"455,725"
"1750525200";"21.06.2025 20:00";"775";"400,3";"773,125";"417,15"
"1750528800";"21.06.2025 21:00";"759,7";"382,5";"769,3";"360,825"
"1750532400";"21.06.2025 22:00";"749,3";"343,8";"751,525";"359,2"
"1750536000";"21.06.2025 23:00";"730,3";"324,2";"701,25";"309,325"
"1750539600";"22.06.2025 00:00";"696,3";"293,7";"653,65";"281,95"
"1750543200";"22.06.2025 01:00";"668,7";"310,5";"652,675";"289,1"
"1750546800";"22.06.2025 02:00";"645,4";"323,1";"624,15";"287,35"
"1750550400";"22.06.2025 03:00";"628,1";"325,4";"615,1";"299,4"
"1750554000";"22.06.2025 04:00";"595,5";"347";"609,025";"330,6"
"1750557600";"22.06.2025 05:00";"598,4";"396";"594,7";"383,825"
"1750561200";"22.06.2025 06:00";"621,8";"483,6";"594,625";"454,5"
"1750564800";"22.06.2025 07:00";"671,7";"572,9";"604";"546,125"
"1750568400";"22.06.2025 08:00";"721,5";"665,9";"638,325";"637,625"
"1750572000";"22.06.2025 09:00";"710,5";"745";"703,05";"712,95"
"1750575600";"22.06.2025 10:00";"710,7";"803,9";"733,725";"719,75"
"1750579200";"22.06.2025 11:00";"802,4";"847,9";"705,9";"711,7"
"1750582800";"22.06.2025 12:00";"823,8";"873,8";"708,1";"753,3"
"1750586400";"22.06.2025 13:00";"864";"945,4";"727,95";"747,075"
"1750590000";"22.06.2025 14:00";"920,8";"974,4";"733,525";"720,8"
"1750593600";"22.06.2025 15:00";"860,9";"872,3";"725,4";"711,25"
"1750597200";"22.06.2025 16:00";"827,6";"777,5";"732,75";"656,625"
"1750600800";"22.06.2025 17:00";"811,4";"605,9";"773,45";"529,85"
"1750604400";"22.06.2025 18:00";"724,7";"490";"758,25";"486,075"
"1750608000";"22.06.2025 19:00";"738,2";"388";"746,025";"343,925"
"1750611600";"22.06.2025 20:00";"730,1";"254";"745,175";"231,425"
"1750615200";"22.06.2025 21:00";"690,4";"186,3";"716,1";"188"
"1750618800";"22.06.2025 22:00";"702,7";"189,9";"710,6";"167,675"
"1750622400";"22.06.2025 23:00";"715,9";"208,1";"711,1";"163,525"
"1750626000";"23.06.2025 00:00";"692,6";"188,1";"683,675";"147"
"1750629600";"23.06.2025 01:00";"666,7";"155";"651,025";"132,475"
"1750633200";"23.06.2025 02:00";"670,1";"137,1";"645,575";"119,475"
"1750636800";"23.06.2025 03:00";"639,3";"140,2";"633,475";"115,875"
"1750640400";"23.06.2025 04:00";"600,2";"140,2";"616,4";"119,225"
"1750644000";"23.06.2025 05:00";"639,8";"202";"608,975";"150,275"
"1750647600";"23.06.2025 06:00";"677,1";"333,4";"600,275";"257,925"
"1750651200";"23.06.2025 07:00";"691,6";"435,4";"598,85";"375,35"
"1750654800";"23.06.2025 08:00";"656,3";"554,2";"588,35";"485,325"
"1750658400";"23.06.2025 09:00";"689,7";"643";"637,125";"596,575"
"1750662000";"23.06.2025 10:00";"733,6";"732,2";"648,475";"662,525"
"1750665600";"23.06.2025 11:00";"672,2";"734,6";"679,675";"691"
"1750669200";"23.06.2025 12:00";"681,7";"730,9";"679,375";"693,675"
"1750672800";"23.06.2025 13:00";"615,1";"699,8";"679,525";"709,95"
"1750676400";"23.06.2025 14:00";"619,3";"590,2";"804,95";"652,05"
"1750680000";"23.06.2025 15:00";"563,8";"585,3";"734,575";"647,25"
"1750683600";"23.06.2025 16:00";"631,9";"539,6";"716";"580,95"
"1750687200";"23.06.2025 17:00";"721,9";"534,6";"690,675";"513,525"
"1750690800";"23.06.2025 18:00";"737";"424,1";"718,65";"464,275"
"1750694400";"23.06.2025 19:00";"698,5";"401,2";"678,925";"415,725"
"1750698000";"23.06.2025 20:00";"687,4";"389,6";"689";"403,45"
"1750701600";"23.06.2025 21:00";"673,6";"416,3";"678,425";"387,65"
"1750705200";"23.06.2025 22:00";"675,5";"459,4";"688,625";"413,075"
"1750708800";"23.06.2025 23:00";"659";"525,3";"665,5";"418,525"
"1750712400";"24.06.2025 00:00";"647,3";"456,9";"676,65";"420,075"
"1750716000";"24.06.2025 01:00";"623";"385,4";"665,15";"422,725"
"1750719600";"24.06.2025 02:00";"606";"371,2";"634,425";"369,9"
"1750723200";"24.06.2025 03:00";"587,9";"403,6";"603,85";"345,3"
"1750726800";"24.06.2025 04:00";"582,3";"255";"622,1";"231,25"
"1750730400";"24.06.2025 05:00";"587,8";"257,7";"625,575";"221,35"
"1750734000";"24.06.2025 06:00";"617,7";"321,3";"613,375";"304"
"1750737600";"24.06.2025 07:00";"688,8";"374,3";"601,875";"331,225"
"1750741200";"24.06.2025 08:00";"775,2";"513,9";"613,95";"387,525"
"1750744800";"24.06.2025 09:00";"837,2";"626";"657,6";"512,8"
"1750748400";"24.06.2025 10:00";"923,1";"782";"662,35";"602,325"
"1750752000";"24.06.2025 11:00";"934,2";"937,5";"670,525";"714,8"
"1750755600";"24.06.2025 12:00";"838";"1036,8";"708,55";"794,575"
"1750759200";"24.06.2025 13:00";"722,7";"924,2";"718,3";"814,05"
"1750762800";"24.06.2025 14:00";"731,8";"855,2";"703,375";"760,425"
"1750766400";"24.06.2025 15:00";"785,7";"758";"711,225";"668,725"
"1750770000";"24.06.2025 16:00";"705";"664,4";"676,925";"638,325"
"1750773600";"24.06.2025 17:00";"692";"746,6";"648,025";"690,35"
"1750777200";"24.06.2025 18:00";"708,4";"634,2";"717,8";"560,2"
"1750780800";"24.06.2025 19:00";"736,6";"530,5";"764,125";"528,7"
"1750784400";"24.06.2025 20:00";"740,1";"383,1";"728,775";"419,5"
"1750788000";"24.06.2025 21:00";"737,6";"364,8";"686,9";"379,575"
"1750791600";"24.06.2025 22:00";"737,2";"313,4";"717,825";"295,225"
"1750795200";"24.06.2025 23:00";"709,9";"294,7";"708,675";"295,625"
"1750798800";"25.06.2025 00:00";"665,4";"278,9";"691,75";"297,625"
"1750802400";"25.06.2025 01:00";"643,9";"279,4";"681,95";"293,075"
"1750806000";"25.06.2025 02:00";"620,6";"290,3";"667,2";"287,125"
"1750809600";"25.06.2025 03:00";"612,8";"272,8";"673,025";"284,675"
"1750813200";"25.06.2025 04:00";"605,2";"233,8";"658,65";"225,45"
"1750816800";"25.06.2025 05:00";"636,5";"265,5";"670,25";"224,075"
"1750820400";"25.06.2025 06:00";"747,1";"418";"749,15";"348,625"
"1750824000";"25.06.2025 07:00";"859,3";"526,3";"843,925";"465,4"
"1750827600";"25.06.2025 08:00";"986,6";"563,9";"921,35";"521,925"
"1750831200";"25.06.2025 09:00";"1070,4";"606,1";"928,4";"534,4"
"1750834800";"25.06.2025 10:00";"1105,7";"663,5";"933,15";"578,8"
"1750838400";"25.06.2025 11:00";"1157,1";"707,9";"968,45";"633,225"
"1750842000";"25.06.2025 12:00";"1134,7";"743,2";"982,375";"693,9"
"1750845600";"25.06.2025 13:00";"1124,7";"817,1";"974,975";"728,05"
"1750849200";"25.06.2025 14:00";"1089,8";"766,9";"983,225";"610"
"1750852800";"25.06.2025 15:00";"1098,4";"745,8";"956,5";"579,575"
"1750856400";"25.06.2025 16:00";"1020,8";"624,6";"919,6";"495,625"
"1750860000";"25.06.2025 17:00";"939";"622,3";"888,325";"619,1"
"1750863600";"25.06.2025 18:00";"905,8";"526,9";"874,25";"524,075"
"1750867200";"25.06.2025 19:00";"884,9";"408,5";"836,6";"443,2"
"1750870800";"25.06.2025 20:00";"877,8";"336";"823,6";"384,025"
"1750874400";"25.06.2025 21:00";"836,6";"274,8";"801,6";"351,6"
"1750878000";"25.06.2025 22:00";"808,6";"295,8";"782,275";"320,875"
"1750881600";"25.06.2025 23:00";"764,7";"324,9";"774,075";"345,75"
"1750885200";"26.06.2025 00:00";"713,5";"372,5";"697,9";"357,075"
"1750888800";"26.06.2025 01:00";"680";"367,2";"731,825";"396,775"
"1750892400";"26.06.2025 02:00";"651,2";"391,6";"665,25";"370,325"
"1750896000";"26.06.2025 03:00";"634";"383,4";"670,9";"379,175"
"1750899600";"26.06.2025 04:00";"623,3";"378,3";"637,875";"369"
"1750903200";"26.06.2025 05:00";"671,3";"400,4";"660,8";"369,575"
"1750906800";"26.06.2025 06:00";"776,5";"462";"710,775";"452,65"
"1750910400";"26.06.2025 07:00";"870,8";"585,9";"755,55";"499,575"
"1750914000";"26.06.2025 08:00";"928,9";"712,9";"859,575";"595,825"
"1750917600";"26.06.2025 09:00";"956,4";"831,1";"856,225";"693,25"
"1750921200";"26.06.2025 10:00";"909,2";"965,9";"797,75";"784,225"
"1750924800";"26.06.2025 11:00";"925,1";"1063,9";"799,725";"847,475"
"1750928400";"26.06.2025 12:00";"847,3";"1075,3";"760,225";"894,8"
"1750932000";"26.06.2025 13:00";"868,9";"1065,9";"760,325";"896,275"
"1750935600";"26.06.2025 14:00";"873,9";"1081,9";"740,225";"877,325"
"1750939200";"26.06.2025 15:00";"868,4";"1015,1";"769,1";"846,4"
"1750942800";"26.06.2025 16:00";"841,8";"915,9";"762,75";"779,4"
"1750946400";"26.06.2025 17:00";"813,6";"736,3";"739,325";"662,8"
"1750950000";"26.06.2025 18:00";"794,2";"558,7";"755,05";"512,45"
"1750953600";"26.06.2025 19:00";"828,4";"403,6";"778,075";"349,6"
"1750957200";"26.06.2025 20:00";"824,3";"251,9";"838,35";"228,875"
"1750960800";"26.06.2025 21:00";"769,5";"167,3";"798,15";"171,25"
"1750964400";"26.06.2025 22:00";"763,3";"153,2";"762,025";"154,275"
"1750968000";"26.06.2025 23:00";"746,3";"150,8";"725,975";"137,175"
"1750971600";"27.06.2025 00:00";"715,6";"139,8";"709,875";"132,5"
"1750975200";"27.06.2025 01:00";"697,1";"129,6";"700,6";"128,5"
"1750978800";"27.06.2025 02:00";"682,6";"138,5";"690,825";"132,75"
"1750982400";"27.06.2025 03:00";"663";"171,5";"690,725";"152,375"
"1750986000";"27.06.2025 04:00";"627";"180,3";"685,625";"174,3"
"1750989600";"27.06.2025 05:00";"672,7";"267,4";"664,525";"211,375"
"1750993200";"27.06.2025 06:00";"751,8";"362,8";"730,975";"278,5"
"1750996800";"27.06.2025 07:00";"822";"416,3";"810,55";"367,8"
"1751000400";"27.06.2025 08:00";"821,3";"572,9";"857,975";"484,725"
"1751004000";"27.06.2025 09:00";"782,6";"640,9";"914,1";"585,975"
"1751007600";"27.06.2025 10:00";"817,1";"672,9";"871,225";"640,575"
"1751011200";"27.06.2025 11:00";"811,2";"643,5";"864,75";"656,1"
"1751014800";"27.06.2025 12:00";"822,2";"641,7";"864,5";"637,275"
"1751018400";"27.06.2025 13:00";"831,8";"614,8";"901,65";"597,1"
"1751022000";"27.06.2025 14:00";"867,9";"555,4";"894,075";"545,725"
"1751025600";"27.06.2025 15:00";"901,1";"457,8";"844,825";"442,075"
"1751029200";"27.06.2025 16:00";"866,9";"406,9";"832,65";"363,975"
"1751032800";"27.06.2025 17:00";"870,3";"366,6";"849,875";"302,025"
"1751036400";"27.06.2025 18:00";"854,5";"267,1";"844,4";"253,175"
"1751040000";"27.06.2025 19:00";"860,7";"193,4";"847,825";"213,625"
"1751043600";"27.06.2025 20:00";"844";"190,2";"865,825";"190,8"
"1751047200";"27.06.2025 21:00";"822,2";"198,4";"861,7";"211,7"
"1751050800";"27.06.2025 22:00";"802,6";"269,6";"793,4";"215,825"
"1751054400";"27.06.2025 23:00";"771";"382,3";"798,15";"252,175"
"1751058000";"28.06.2025 00:00";"711,4";"375,8";"825,225";"329,8"
